generation,N_shifts,logPrior,logLik,eventRate,acceptRate
390000,0,5.94383,-399.075,0.0837121,0.173286
391000,0,5.80751,-398.457,0.140159,0.152
392000,0,6.24948,-398.046,0.0287655,0.16
393000,0,5.98468,-402.465,0.225031,0.16825
394000,0,5.18794,-398.823,0.532109,0.1755
395000,0,5.41116,-397.931,0.892909,0.169364
396000,0,6.03373,-397.611,0.0925765,0.175
397000,0,6.51896,-397.991,0.07375,0.171
398000,0,5.87522,-398.298,0.300225,0.1805
399000,0,4.64044,-402.73,0.150862,0.173167
400000,0,5.45655,-399.171,0.360865,0.16
401000,0,5.01031,-398.952,0.990229,0.174
402000,0,5.48246,-398.276,0.528538,0.143
403000,0,6.58854,-398.439,0.0357677,0.146
404000,0,5.89683,-398.207,0.409452,0.172
405000,0,6.11141,-398.154,0.484226,0.168
406000,0,4.71699,-398.523,0.13507,0.174786
407000,0,5.24029,-399.706,0.00877205,0.234
408000,0,3.78161,-399.462,1.83407,0.151
409000,0,5.17,-398.042,0.278099,0.176889
410000,0,5.51397,-398.831,0.160096,0.158
411000,0,4.82862,-398.278,0.25173,0.1885
412000,0,6.06392,-397.918,0.377956,0.193
413000,0,6.33963,-399.353,0.202002,0.1828
414000,0,6.25374,-397.89,0.142258,0.171412
415000,0,6.43609,-399.684,0.0362342,0.1846
416000,0,6.05052,-398.867,0.175393,0.201
417000,0,5.45793,-398.613,0.951062,0.19225
418000,0,6.22977,-403.586,0.812696,0.208
419000,0,6.06263,-399.011,0.625238,0.187
420000,0,4.80634,-397.864,1.39579,0.144
421000,0,5.59353,-398.431,0.481031,0.1682
422000,0,5.32835,-398.717,0.872829,0.171857
423000,0,4.77896,-397.565,0.466228,0.153
424000,0,5.36207,-399.705,0.173588,0.173583
425000,0,5.67089,-397.967,0.0848295,0.14
426000,0,5.77302,-397.363,0.123284,0.155
427000,0,6.04856,-400.994,0.448279,0.183
428000,0,6.44022,-399.614,0.143441,0.17075
429000,0,5.08544,-397.694,1.19708,0.181
430000,0,5.0571,-398.399,0.573537,0.186
431000,0,5.25142,-398.479,0.120623,0.1705
432000,0,4.73202,-397.823,0.46232,0.165
433000,0,4.63852,-397.422,0.982688,0.164
434000,1,12.8112,-401.92,0.121431,0.173357
435000,0,6.39756,-397.958,0.169257,0.180143
436000,0,4.96436,-397.256,0.663987,0.175
437000,0,5.39907,-400.833,0.762193,0.180667
438000,0,5.34289,-397.943,1.06536,0.163
439000,0,5.68692,-397.278,0.274359,0.17
440000,0,5.86615,-397.716,0.0814402,0.17025
441000,0,6.17044,-398.605,0.0345709,0.175
442000,0,5.48733,-397.682,0.715881,0.188
443000,0,4.90818,-398.131,1.48855,0.159
444000,0,6.07807,-397.482,0.0223223,0.173
445000,0,4.68276,-398.672,1.79862,0.182
446000,0,5.2892,-397.327,0.533793,0.164857
447000,0,5.39156,-397.44,0.319302,0.183
448000,0,5.76837,-397.375,0.346649,0.172667
449000,0,5.37703,-399.177,0.715737,0.16
450000,0,5.98947,-398.334,0.287536,0.157
451000,0,5.5681,-398.027,0.226175,0.1715
452000,0,5.92707,-398.426,0.732245,0.161
453000,0,5.92194,-398.833,0.067768,0.173
454000,0,4.46383,-399.807,0.105796,0.185
455000,0,5.52973,-400.14,0.710843,0.159375
456000,0,5.17699,-397.921,1.12069,0.176762
457000,0,5.17203,-398.71,0.372531,0.166667
458000,0,3.26612,-399.144,0.10836,0.179
459000,0,3.59546,-397.987,0.593312,0.165
460000,0,1.97211,-399.917,0.969212,0.166
461000,0,3.74712,-399.447,0.147903,0.172
462000,0,5.58187,-398.139,0.575848,0.158
463000,0,4.17759,-397.932,0.370164,0.193
464000,0,6.28684,-397.789,0.00580207,0.172
465000,0,5.54926,-398.077,0.565568,0.152
466000,0,5.68755,-397.522,0.008177,0.164143
467000,0,5.08409,-397.459,1.00717,0.162
468000,0,5.94037,-397.461,0.276722,0.17
469000,0,5.76307,-399.978,0.0419703,0.164
470000,0,2.31027,-398.11,0.059081,0.173714
471000,0,4.26611,-397.982,0.0919372,0.187
472000,0,4.29319,-399.48,1.32906,0.212
473000,0,4.90268,-397.981,0.0938107,0.182
474000,0,5.75964,-398.019,0.324244,0.161
475000,0,6.18794,-398.866,0.528204,0.17
476000,0,5.12358,-397.499,0.939653,0.188
477000,0,5.77004,-397.888,0.5107,0.159
478000,0,5.66996,-399.285,0.473119,0.162
479000,0,6.0141,-397.784,0.193467,0.158
480000,0,5.67399,-397.74,0.246404,0.16436
481000,0,5.97965,-398.663,0.534429,0.175375
482000,0,6.40156,-398.459,0.320389,0.169769
483000,0,5.57754,-397.955,0.611631,0.166
484000,0,6.13428,-397.926,0.14646,0.144
485000,0,5.19279,-398.929,0.406353,0.167
486000,0,6.31912,-397.798,0.19219,0.179
487000,0,6.55256,-400.209,0.0485648,0.178
488000,0,5.5059,-399.58,0.383559,0.166
489000,0,5.92263,-398.657,0.0115565,0.1826
490000,0,6.0377,-399.024,0.243865,0.176
491000,0,5.87484,-400.04,0.0147395,0.159333
492000,0,5.24016,-397.521,0.1393,0.170333
493000,0,5.66146,-400.188,0.661304,0.153
494000,0,4.98739,-398.078,1.3642,0.161
495000,0,5.99948,-398.086,0.204825,0.1724
496000,0,5.80632,-398.063,0.630208,0.188833
497000,0,5.18421,-397.924,0.668984,0.181667
498000,0,6.80396,-399.693,0.0275085,0.1842
499000,0,5.94639,-398.369,0.659179,0.156
500000,0,5.19084,-397.817,1.24776,0.176
501000,0,6.8193,-399.106,0.0546694,0.203
502000,0,4.43061,-398.551,2.30103,0.152
503000,0,6.01806,-397.684,0.117568,0.178
504000,0,4.84098,-398.142,1.84001,0.181333
505000,0,6.4367,-398.092,0.221146,0.175
506000,0,6.62041,-400.171,0.337381,0.18
507000,0,5.76856,-402.054,0.205943,0.182182
508000,0,6.04789,-398.89,0.0395203,0.161
509000,0,5.86823,-398.259,0.0995286,0.170833
510000,0,6.47299,-403.902,0.072158,0.171923
511000,0,6.03024,-399.426,0.130491,0.214
512000,1,9.12601,-400.752,1.50482,0.163
513000,0,6.00982,-398.367,0.105796,0.201
514000,0,6.42879,-397.791,0.0491184,0.234
