generation,N_shifts,logPrior,logLik,eventRate,acceptRate
44200,11,13.7713,-1247.8,3.91105,0.415
44300,11,12.3573,-1246.51,5.45197,0.393333
44400,11,11.5294,-1242.83,7.41403,0.3825
44500,11,8.26677,-1243.83,9.28864,0.394
44600,11,10.5662,-1246.15,4.94932,0.405
44700,12,17.4931,-1245.02,5.58131,0.42
44800,11,11.2886,-1245.35,8.07865,0.4325
44900,12,16.0048,-1246.14,7.58624,0.434444
45000,11,14.0303,-1248.04,5.15834,0.409667
45100,10,10.7159,-1250.31,7.46643,0.56
45200,11,16.286,-1246.8,7.01133,0.485
45300,11,20.3247,-1252.47,4.50035,0.46
45400,11,20.2186,-1252.32,4.91581,0.43
45500,12,22.561,-1251.94,3.89659,0.442
45600,11,25.0466,-1247.62,3.39924,0.441667
45700,11,21.3908,-1248.21,7.24068,0.445714
45800,11,21.0018,-1252.28,3.92167,0.45
45900,10,18.6038,-1248.13,2.75052,0.455556
46000,10,13.3984,-1248.23,6.60652,0.452
46100,10,18.8704,-1250.58,4.63591,0.42
46200,10,19.5134,-1248.52,4.03208,0.385
46300,10,16.0675,-1248.89,7.56849,0.366667
46400,10,15.1646,-1244.28,8.59801,0.3975
46500,9,16.4322,-1246.6,5.65591,0.396
46600,9,18.7118,-1244.15,4.68669,0.385
46700,9,19.8794,-1245.65,3.39971,0.387143
46800,8,13.99,-1249.4,5.74561,0.39375
46900,8,12.7335,-1250.64,4.74898,0.395556
47000,8,11.0788,-1247.11,5.52374,0.397
47100,8,10.8065,-1252.59,5.4537,0.42
47200,8,15.1073,-1253.39,4.08174,0.405
47300,8,16.0294,-1251.74,3.31933,0.416667
47400,8,14.3219,-1248.93,3.84772,0.4275
47500,8,13.8063,-1245.81,4.8095,0.412
47600,8,15.5812,-1251.4,3.78257,0.426667
47700,8,14.1194,-1249.83,3.63573,0.422857
47800,8,12.2425,-1249.02,5.74458,0.415
47900,8,14.7203,-1250.78,3.84847,0.413333
48000,8,15.8817,-1255.44,3.35125,0.418
48100,8,15.2747,-1252.76,4.45,0.48
48200,8,15.7216,-1248.43,3.54948,0.43
48300,8,15.6102,-1246.75,2.76912,0.41
48400,8,15.2035,-1245.46,3.19912,0.405
48500,9,14.3307,-1249.32,6.08617,0.396
48600,9,17.2459,-1248.71,2.89552,0.42
48700,9,15.2818,-1253.41,4.78219,0.414286
48800,8,9.44759,-1260.09,7.9692,0.405
48900,8,15.3928,-1254.93,4.69098,0.413333
49000,8,16.852,-1254.78,2.30816,0.411
49100,9,15.2435,-1256.72,3.95856,0.41
49200,9,9.97709,-1262.46,6.9109,0.445
49300,9,12.319,-1257.91,4.90287,0.433333
49400,9,12.4271,-1253.27,2.48158,0.4325
49500,9,9.32386,-1253.49,5.8349,0.434
49600,9,10.8886,-1250.64,5.29796,0.423333
49700,9,10.6148,-1247.51,4.33186,0.417143
49800,9,9.86726,-1251.81,5.23588,0.41375
49900,9,7.63665,-1253.72,6.73487,0.415556
50000,9,9.98179,-1258.12,6.04791,0.412
50100,9,10.9694,-1248.88,3.91442,0.34
50200,8,5.90712,-1248.11,6.06271,0.395
50300,8,4.77497,-1247.18,7.52788,0.396667
50400,9,11.6727,-1249.06,4.89696,0.4075
50500,9,10.3741,-1248.21,7.25784,0.398
50600,9,11.679,-1248.89,4.08243,0.411667
50700,9,10.9527,-1248.31,3.92916,0.42
50800,9,9.72739,-1246.66,4.38345,0.42
50900,9,11.0095,-1245.3,3.94013,0.417778
51000,9,9.87856,-1244.27,4.43906,0.414
51100,9,11.986,-1245.91,3.61322,0.44
51200,9,9.13242,-1245.56,3.5514,0.455
51300,9,8.17347,-1244.57,4.47016,0.446667
51400,9,6.43194,-1244.61,4.60518,0.4275
51500,9,6.07131,-1245.91,3.48429,0.442
51600,9,9.36029,-1246.04,4.02652,0.441667
51700,9,7.35181,-1249.3,5.18885,0.434286
51800,9,4.24618,-1245.46,5.0158,0.43875
51900,9,3.76142,-1244.4,5.41152,0.43
52000,9,4.89986,-1242.79,7.62584,0.424
52100,9,9.6282,-1248.06,2.78366,0.49
52200,9,8.72723,-1247.79,5.2926,0.485
52300,8,7.10821,-1249.43,5.77761,0.443333
52400,8,9.2762,-1248.74,2.94624,0.425
52500,8,4.07251,-1249.29,6.72811,0.424
52600,8,6.62981,-1250.03,2.68891,0.425
52700,8,1.3023,-1250.13,5.38439,0.418571
52800,8,2.36142,-1250.15,3.96637,0.40875
52900,8,5.01126,-1250.18,3.27453,0.402222
53000,8,4.63168,-1251.92,4.0887,0.398
53100,8,6.20113,-1250.39,3.18045,0.43
53200,8,8.2966,-1255.38,3.64158,0.405
53300,8,7.16361,-1257.09,4.473,0.386667
53400,8,9.73531,-1258.69,2.63516,0.3775
53500,8,7.59017,-1254.84,4.56385,0.39
53600,8,6.23503,-1256.75,4.56385,0.388333
53700,8,6.06597,-1257.7,4.83006,0.374286
53800,8,4.55492,-1248.38,3.27836,0.385
53900,8,5.36277,-1247.4,2.85611,0.383333
54000,9,-3.13818,-1252.56,10.7067,0.382
54100,9,8.78044,-1250.38,5.09187,0.47
54200,9,11.1033,-1256,3.13374,0.42
